timestamp_iso,epoch_ms,process,pid,cpu_percent_of_one_core,working_set_mb,private_mb,threads,handles
2026-08-22T18:34:13.299,1787398453299,java,2292,0.8,191.42,1196.71,54,716
2026-08-22T18:34:15.318,1787398455318,node,3728,3.1,73.94,73.04,12,225
2026-08-22T18:34:15.318,1787398455318,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:15.318,1787398455318,java,2292,7,197.73,1203.51,54,716
2026-08-22T18:34:17.345,1787398457345,node,3728,7.7,73.51,73.76,12,225
2026-08-22T18:34:17.345,1787398457345,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:17.345,1787398457345,java,2292,5.4,189.88,1195.03,54,716
2026-08-22T18:34:19.370,1787398459370,node,3728,1.5,73.51,73.77,12,225
2026-08-22T18:34:19.370,1787398459370,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:19.370,1787398459370,java,2292,1.5,190.19,1195.27,54,716
2026-08-22T18:34:21.404,1787398461404,node,3728,1.5,73.53,73.77,12,225
2026-08-22T18:34:21.404,1787398461404,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:21.404,1787398461404,java,2292,0.8,191.09,1196.09,54,716
2026-08-22T18:34:23.442,1787398463442,node,3728,7.7,73.53,73.77,12,225
2026-08-22T18:34:23.442,1787398463442,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:23.442,1787398463442,java,2292,1.5,191.09,1196.21,54,716
2026-08-22T18:34:25.465,1787398465465,node,3728,4.6,73.72,73,12,225
2026-08-22T18:34:25.465,1787398465465,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:25.465,1787398465465,java,2292,2.3,194.7,1199.98,54,716
2026-08-22T18:34:27.495,1787398467495,node,3728,4.6,73.72,73,12,225
2026-08-22T18:34:27.495,1787398467495,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:27.495,1787398467495,java,2292,1.5,191.05,1196.02,54,716
2026-08-22T18:34:29.527,1787398469527,node,3728,3.1,73.72,73,12,225
2026-08-22T18:34:29.527,1787398469527,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:29.527,1787398469527,java,2292,2.3,191.05,1196.02,54,716
2026-08-22T18:34:31.554,1787398471554,node,3728,6.2,73.72,73,12,225
2026-08-22T18:34:31.554,1787398471554,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:31.554,1787398471554,java,2292,3.1,191.18,1196.14,54,716
2026-08-22T18:34:33.574,1787398473574,node,3728,7.7,73.72,73,12,225
2026-08-22T18:34:33.574,1787398473574,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:33.574,1787398473574,java,2292,3.9,192.03,1197.03,54,716
2026-08-22T18:34:35.605,1787398475605,node,3728,5.4,73.72,73,12,225
2026-08-22T18:34:35.605,1787398475605,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:35.605,1787398475605,java,2292,0.8,192.03,1197.03,54,716
2026-08-22T18:34:37.627,1787398477627,node,3728,7,73.72,73,12,225
2026-08-22T18:34:37.627,1787398477627,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:37.627,1787398477627,java,2292,0.8,192.04,1197.03,54,716
2026-08-22T18:34:39.659,1787398479659,node,3728,6.9,73.72,73,12,225
2026-08-22T18:34:39.659,1787398479659,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:39.659,1787398479659,java,2292,3.1,192.66,1197.64,54,716
2026-08-22T18:34:41.687,1787398481687,node,3728,3.9,73.72,73,12,225
2026-08-22T18:34:41.687,1787398481687,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:41.687,1787398481687,java,2292,0.8,192.66,1197.64,54,716
2026-08-22T18:34:43.705,1787398483705,node,3728,6.2,73.72,73,12,225
2026-08-22T18:34:43.705,1787398483705,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:43.705,1787398483705,java,2292,1.5,192.66,1197.64,54,716
2026-08-22T18:34:45.737,1787398485737,node,3728,4.6,73.72,73,12,225
2026-08-22T18:34:45.737,1787398485737,node,14640,0,57.83,57.6,13,183
2026-08-22T18:34:45.737,1787398485737,java,2292,1.5,192.73,1197.71,54,716
2026-08-22T18:34:47.767,1787398487767,node,3728,5.4,73.72,73,12,225
2026-08-22T18:34:47.767,1787398487767,node,14640,0,57.84,57.6,13,183
2026-08-22T18:34:47.767,1787398487767,java,2292,1.5,192.86,1197.84,54,716
